u3971,BEAVIS/CORNHOLIO,m264,beavisandbutt-headdoamerica,?,?
u3972,BORK,m264,beavisandbutt-headdoamerica,m,1000
u3973,BUTT-HEAD,m264,beavisandbutt-headdoamerica,m,1
u3974,DALLAS,m264,beavisandbutt-headdoamerica,?,?
u3975,DUMBGUY,m264,beavisandbutt-headdoamerica,?,?
u3976,FLEMMING,m264,beavisandbutt-headdoamerica,m,5
u3977,MARTHA,m264,beavisandbutt-headdoamerica,?,?
u3978,MUDDY,m264,beavisandbutt-headdoamerica,?,?
u3979,ADAM,m265,beetlejuice,m,1
u3980,BARBARA,m265,beetlejuice,f,2
u3981,BETELGEUSE,m265,beetlejuice,m,?
u3982,CHARLES,m265,beetlejuice,m,11
u3983,DELIA,m265,beetlejuice,f,8
u3984,JANE,m265,beetlejuice,?,?
u3985,JUNO,m265,beetlejuice,?,?
u3986,LYDIA,m265,beetlejuice,f,12
u3987,MAXIE,m265,beetlejuice,?,?
u3988,OTHO,m265,beetlejuice,m,13
u3989,RECEPTIONIST,m265,beetlejuice,?,?
u3990,ALLENBY,m266,beingthere,m,5
u3991,BALDWIN,m266,beingthere,?,?
u3992,BILLINGS,m266,beingthere,?,?
u3993,CHANCE,m266,beingthere,m,1
u3994,COURTNEY,m266,beingthere,?,?
u3995,DENNIS,m266,beingthere,?,?
u3996,DENNIS'VOICE,m266,beingthere,?,?
u3997,DUPONT,m266,beingthere,?,?
u3998,EVE,m266,beingthere,f,2
u3999,FIRSTLADY,m266,beingthere,?,?
u4000,FRANKLIN,m266,beingthere,m,8
u4001,HAYES,m266,beingthere,?,?
u4002,HULL,m266,beingthere,?,?
u4003,JEFFREY,m266,beingthere,?,?
u4004,JOHANNA,m266,beingthere,?,?
u4005,KARPATOV,m266,beingthere,?,?
u4006,KAUFMAN,m266,beingthere,m,26
u4007,KINNEY,m266,beingthere,?,?
u4008,LOUISE,m266,beingthere,f,7
u4009,MRS.AUBREY,m266,beingthere,?,?
u4010,NOVOGROD,m266,beingthere,?,?
u4011,PRESIDENT,m266,beingthere,m,4
u4012,RAND,m266,beingthere,f,2
u4013,SKRAPINOV,m266,beingthere,m,6
u4014,SMYTHE,m266,beingthere,?,?
u4015,SOPHIE,m266,beingthere,?,?
u4016,STIEGLER,m266,beingthere,?,?
u4017,WILSON,m266,beingthere,?,?
u4018,AGENT,m267,beingjohnmalkovich,?,?
u4019,CABBIE,m267,beingjohnmalkovich,?,?
u4020,CRAIG,m267,beingjohnmalkovich,m,1
u4021,DON,m267,beingjohnmalkovich,?,?
u4022,ELIJAH,m267,beingjohnmalkovich,?,?
u4023,ERROLL,m267,beingjohnmalkovich,?,?
u4024,FLEMMER,m267,beingjohnmalkovich,?,?
u4025,FLORIS,m267,beingjohnmalkovich,?,?
u4026,HARRYS.TRUMANPUPPET,m267,beingjohnmalkovich,?,?
u4027,KEVINBACON,m267,beingjohnmalkovich,?,?
u4028,LESTER,m267,beingjohnmalkovich,m,8
u4029,LOTTE,m267,beingjohnmalkovich,f,2
u4030,MALKOVICH,m267,beingjohnmalkovich,m,14
u4031,MANTINI,m267,beingjohnmalkovich,?,?
u4032,MAXINE,m267,beingjohnmalkovich,f,9
u4033,MERTIN,m267,beingjohnmalkovich,?,?
u4034,TINYWOMAN,m267,beingjohnmalkovich,?,?
u4035,WENDY,m267,beingjohnmalkovich,?,?
u4036,WOMAN#1,m267,beingjohnmalkovich,?,?
u4037,BABYSUGGS,m268,beloved,f,5
u4038,BELOVED,m268,beloved,?,?
u4039,DENVER,m268,beloved,f,4
u4040,ELLA,m268,beloved,f,8
u4041,JANEY,m268,beloved,f,9
u4042,LADYJONES,m268,beloved,?,?
u4043,PAUL,m268,beloved,m,2
u4044,SAWYER,m268,beloved,?,?
u4045,SETHE,m268,beloved,?,?
u4046,STAMPPAID,m268,beloved,m,7
u4047,WHITEMAN,m268,beloved,?,?
u4048,ALLAN,m269,thebiglebowski,?,?
u4049,BLONDMAN,m269,thebiglebowski,?,?
u4050,BRANDT,m269,thebiglebowski,m,6
u4051,CHIEF,m269,thebiglebowski,?,?
u4052,DAFINO,m269,thebiglebowski,?,?
u4053,DIETER,m269,thebiglebowski,?,?
u4054,DONNELLY,m269,thebiglebowski,?,?
u4055,DONNY,m269,thebiglebowski,m,4
u4056,DRIVER,m269,thebiglebowski,?,?
u4057,DUDE,m269,thebiglebowski,m,1
u4058,LEBOWSKI,m269,thebiglebowski,m,1
u4059,MAN,m269,thebiglebowski,?,?
u4060,MAUDE,m269,thebiglebowski,f,3
u4061,SMOKEY,m269,thebiglebowski,?,?
u4062,THESTRANGER,m269,thebiglebowski,?,?
u4063,TREEHORN,m269,thebiglebowski,?,?
u4064,VOICE,m269,thebiglebowski,?,?
u4065,WALTER,m269,thebiglebowski,m,2
u4066,WOO,m269,thebiglebowski,?,?
u4067,YOUNGMAN,m269,thebiglebowski,m,?
u4068,YOUNGERCOP,m269,thebiglebowski,?,?
u4069,BUCKY,m270,theblackdahlia,?,?
u4070,LEE,m270,theblackdahlia,?,?
u4071,BLADE,m271,bladeii,m,1
u4072,CHUPA,m271,bladeii,?,?
u4073,DAMASKINOS,m271,bladeii,?,?
u4074,NOMAK,m271,bladeii,?,?
u4075,NURSE,m271,bladeii,?,?
u4076,NYSSA,m271,bladeii,f,4
u4077,REINHARDT,m271,bladeii,?,?
u4078,SCUD,m271,bladeii,?,?
u4079,STEVENS,m271,bladeii,?,?
u4080,WHISTLER,m271,bladeii,m,2
u4081,BLADE,m272,blade,m,1
u4082,CURTIS,m272,blade,?,?
u4083,DRAGONETTI,m272,blade,?,?
u4084,FROST,m272,blade,?,?
u4085,KAM,m272,blade,?,?
u4086,KAREN,m272,blade,f,4
u4087,MIRACIA,m272,blade,?,?
u4088,VANESSA,m272,blade,?,?
u4089,WHISTLER,m272,blade,m,3
u4090,ANNA,m273,bookofshadows:blairwitch2,F,?
u4091,COTTER,m273,bookofshadows:blairwitch2,M,?
u4092,DOMINI,m273,bookofshadows:blairwitch2,?,?
u4093,HEATHER,m273,bookofshadows:blairwitch2,F,?
u4094,INTERN,m273,bookofshadows:blairwitch2,?,?
u4095,MAN'SVOICE,m273,bookofshadows:blairwitch2,?,?
u4096,NICK,m273,bookofshadows:blairwitch2,M,?
u4097,SID,m273,bookofshadows:blairwitch2,?,?
u4098,WOMAN'SVOICE,m273,bookofshadows:blairwitch2,?,?
u4099,ABBY,m274,bloodsimple.,f,2
u4100,DEBRA,m274,bloodsimple.,?,?
u4101,KYLE,m274,bloodsimple.,?,?
u4102,MAN,m274,bloodsimple.,?,?
u4103,MARTY,m274,bloodsimple.,m,3
u4104,MEURICE,m274,bloodsimple.,m,5
u4105,RAY,m274,bloodsimple.,m,1
u4106,RHODES,m274,bloodsimple.,?,?
u4107,VISSER,m274,bloodsimple.,m,4
u4108,WOMAN,m274,bloodsimple.,?,?
u4109,AUNTBARBARA,m275,bloodmoon,?,?
u4110,BEN,m275,bloodmoon,?,?
u4111,DETECTIVEWILLIAMS,m275,bloodmoon,?,?
u4112,DOROTHY,m275,bloodmoon,F,?
u4113,F.B.I.MAN,m275,bloodmoon,?,?
u4114,FRANK,m275,bloodmoon,?,?
u4115,JEFFREY,m275,bloodmoon,M,?
u4116,MIKE,m275,bloodmoon,?,?
u4117,MR.BEAUMONT,m275,bloodmoon,?,?
u4118,MRS.BEAUMONT,m275,bloodmoon,?,?
u4119,MRS.WILLIAMS,m275,bloodmoon,?,?
u4120,RAYMOND,m275,bloodmoon,?,?
u4121,SANDY,m275,bloodmoon,?,?
u4122,YELLOWMAN,m275,bloodmoon,?,?
u4123,ALESSANDRO,m276,blow,?,?
u4124,AUGUSTO,m276,blow,?,?
u4125,BARBARA,m276,blow,f,3
u4126,CALIBANOS,m276,blow,?,?
u4127,CESAR,m276,blow,?,?
u4128,DEREK,m276,blow,m,5
u4129,DETECTIVE#1,m276,blow,?,?
u4130,DIEGO,m276,blow,m,6
u4131,DR.BAY,m276,blow,?,?
u4132,ERMINE,m276,blow,?,?
u4133,ESCOBAR,m276,blow,m,7
u4134,FRED,m276,blow,m,10
u4135,GARCIA,m276,blow,?,?
u4136,GEORGE,m276,blow,m,1
u4137,GUS,m276,blow,?,?
u4138,KEVIN,m276,blow,?,?
u4139,KRISTINA,m276,blow,f,22
u4140,LEON,m276,blow,?,?
u4141,MIRTHA,m276,blow,f,2
u4142,PROSECUTOR,m276,blow,?,?
u4143,SANTIAGO,m276,blow,?,?
u4144,TUNA,m276,blow,?,?
u4145,2NDJOURNALIST,m277,labattagliadialgeri,?,?
u4146,3RDJOURNALIST,m277,labattagliadialgeri,?,?
u4147,ALGERIAN,m277,labattagliadialgeri,?,?
u4148,ALI,m277,labattagliadialgeri,m,1
u4149,ARNAUD,m277,labattagliadialgeri,?,?
u4150,ASSISTANTCOMMISSIONER,m277,labattagliadialgeri,?,?
u4151,BENM'HIDI,m277,labattagliadialgeri,?,?
u4152,EMPLOYEE,m277,labattagliadialgeri,?,?
u4153,GENERAL,m277,labattagliadialgeri,?,?
u4154,HACENE,m277,labattagliadialgeri,?,?
u4155,KADER,m277,labattagliadialgeri,?,?
u4156,MATHIEU,m277,labattagliadialgeri,?,?
u4157,MOURAD,m277,labattagliadialgeri,?,?
u4158,PETITOMAR,m277,labattagliadialgeri,?,?
u4159,SERGEANT,m277,labattagliadialgeri,?,?
u4160,SOLDIER,m277,labattagliadialgeri,?,?
u4161,BIGGS,m278,bodyofevidence,m,19
u4162,CARDENAS,m278,bodyofevidence,?,?
u4163,DR.PALEY,m278,bodyofevidence,?,?
u4164,DR.TRAMMEL,m278,bodyofevidence,?,?
u4165,DR.WONG,m278,bodyofevidence,?,?
u4166,DULANEY,m278,bodyofevidence,m,12
u4167,ESTER,m278,bodyofevidence,?,?
u4168,JOANNE,m278,bodyofevidence,f,11
u4169,JUDGEBURNHAM,m278,bodyofevidence,?,?
u4170,KOEHLER,m278,bodyofevidence,?,?
u4171,MCCURDY,m278,bodyofevidence,m,4
u4172,MICHAEL,m278,bodyofevidence,?,?
u4173,MISSSELLERS,m278,bodyofevidence,?,?
u4174,REBECCA,m278,bodyofevidence,f,1
u4175,REESE,m278,bodyofevidence,?,?
u4176,ROSTON,m278,bodyofevidence,m,26
u4177,SATTLER,m278,bodyofevidence,?,?
u4178,SHARON,m278,bodyofevidence,f,15
u4179,TROXELL,m278,bodyofevidence,?,?
u4180,BETTY,m279,thebridgesofmadisoncounty,f,8
u4181,CAROLYN,m279,thebridgesofmadisoncounty,f,3
u4182,ELEANOR,m279,thebridgesofmadisoncounty,?,?
u4183,FRANCESCA,m279,thebridgesofmadisoncounty,f,2
u4184,GLADYS,m279,thebridgesofmadisoncounty,?,?
u4185,HENRY,m279,thebridgesofmadisoncounty,?,?
u4186,LAWYER,m279,thebridgesofmadisoncounty,?,?
u4187,MADGE,m279,thebridgesofmadisoncounty,?,?
u4188,MICHAEL,m279,thebridgesofmadisoncounty,m,4
u4189,MOTHER,m279,thebridgesofmadisoncounty,?,?
u4190,REPORTER,m279,thebridgesofmadisoncounty,?,?
u4191,RICHARD,m279,thebridgesofmadisoncounty,?,?
u4192,ROBERT,m279,thebridgesofmadisoncounty,m,1
u4193,BILL,m280,bones,?,?
u4194,BONES,m280,bones,m,1
u4195,CINNABAR,m280,bones,?,?
u4196,JASON,m280,bones,?,?
u4197,JEREMIAH,m280,bones,m,4
u4198,LUPOVICH,m280,bones,?,?
u4199,MACK,m280,bones,?,?
u4200,MAURICE,m280,bones,?,?
u4201,PATRICK,m280,bones,m,7
u4202,PEARL,m280,bones,f,2
u4203,SAL,m280,bones,?,?
u4204,SHOTGUN,m280,bones,?,?
u4205,STANK,m280,bones,?,?
u4206,TIA,m280,bones,?,?
u4207,WEAZE,m280,bones,?,?
u4208,CAESAR,m281,bound,m,3
u4209,COP#1,m281,bound,?,?
u4210,CORKY,m281,bound,f,2
u4211,GINO,m281,bound,?,?
u4212,JOHNNIE,m281,bound,m,5
u4213,MICKEY,m281,bound,?,?
u4214,VIOLET,m281,bound,f,1
u4215,ABBOTT,m282,thebourneidentity,m,5
u4216,BOURNE,m282,thebourneidentity,m,1
u4217,CLERK,m282,thebourneidentity,?,?
u4218,CONKLIN,m282,thebourneidentity,m,3
u4219,DEPUTYDCM,m282,thebourneidentity,?,?
u4220,GIANCARLO,m282,thebourneidentity,?,?
u4221,MANAGER/PHONE,m282,thebourneidentity,?,?
u4222,MARIE,m282,thebourneidentity,f,2
u4223,MORGUEBOSS,m282,thebourneidentity,?,?
u4224,OPERATOR/PHONE,m282,thebourneidentity,?,?
u4225,PROFESSOR,m282,thebourneidentity,?,?
u4226,RAWLINS,m282,thebourneidentity,?,?
u4227,RESEARCHTECH#1,m282,thebourneidentity,?,?
u4228,SECURITYCHIEF,m282,thebourneidentity,?,?
u4229,THEMAN,m282,thebourneidentity,?,?
u4230,WOMANCLERK,m282,thebourneidentity,?,?
u4231,WOMBOSI,m282,thebourneidentity,?,?
u4232,ZORN,m282,thebourneidentity,?,?
u4233,DOWSER,m283,brazil,m,13
u4234,GENT,m283,brazil,?,?
u4235,GIRL,m283,brazil,?,?
u4236,GIRLBUTTLE,m283,brazil,?,?
u4237,HELPMANN,m283,brazil,?,?
u4238,INTERVIEWER,m283,brazil,?,?
u4239,JACK,m283,brazil,m,6
u4240,JILL,m283,brazil,f,9
u4241,KURTZMAN,m283,brazil,m,4
u4242,LIME,m283,brazil,?,?
u4243,MATTHEWS,m283,brazil,?,?
u4244,MOTHER,m283,brazil,?,?
u4245,MRSBUTTLE,m283,brazil,?,?
u4246,MRSTERRAIN,m283,brazil,?,?
u4247,PHONEVOICE,m283,brazil,?,?
u4248,PORTER,m283,brazil,?,?
u4249,SAM,m283,brazil,m,1
u4250,SPIRO,m283,brazil,?,?
u4251,SPOOR,m283,brazil,m,5
u4252,TUTTLE,m283,brazil,?,?
u4253,CAPT.BARNEY,m284,bringingoutthedead,?,?
u4254,CARLOS,m284,bringingoutthedead,?,?
u4255,COATES,m284,bringingoutthedead,m,8
u4256,DISPATCHERLOVE,m284,bringingoutthedead,?,?
u4257,DRUMMER,m284,bringingoutthedead,?,?
u4258,FRANK,m284,bringingoutthedead,m,1
u4259,HAZMAT,m284,bringingoutthedead,?,?
u4260,KANITA,m284,bringingoutthedead,?,?
u4261,LARRY,m284,bringingoutthedead,m,3
u4262,MARCUS,m284,bringingoutthedead,m,4
u4263,MARY,m284,bringingoutthedead,f,2
u4264,NOEL,m284,bringingoutthedead,?,?
u4265,RADIODISPATCHER,m284,bringingoutthedead,?,?
u4266,ROSE/MARY,m284,bringingoutthedead,?,?
u4267,WALLS,m284,bringingoutthedead,M,?
u4268,AARON,m285,broadcastnews,m,2
u4269,BILL,m285,broadcastnews,?,?
u4270,BLAIR,m285,broadcastnews,?,?
u4271,BOBBIE,m285,broadcastnews,?,?
u4272,BUDDY,m285,broadcastnews,?,?
u4273,CAMERAMAN,m285,broadcastnews,?,?
u4274,ERNIE,m285,broadcastnews,m,4
u4275,FATHER,m285,broadcastnews,?,?
u4276,GERALD,m285,broadcastnews,?,?
u4277,J.D.,m285,broadcastnews,?,?
u4278,JANE,m285,broadcastnews,f,3
u4279,JENNIFER,m285,broadcastnews,?,?
u4280,PAUL,m285,broadcastnews,?,?
u4281,TOM,m285,broadcastnews,m,1
u4282,WIFE,m285,broadcastnews,?,?
u4283,YOUNGWOMAN,m285,broadcastnews,?,?
u4284,ALICE,m286,abucketofblood,f,8
u4285,ART,m286,abucketofblood,?,?
u4286,CARLA,m286,abucketofblood,f,2
u4287,CUFF,m286,abucketofblood,?,?
u4288,LEONARD,m286,abucketofblood,m,3
u4289,LINK,m286,abucketofblood,?,?
u4290,LOU,m286,abucketofblood,m,10
u4291,MAXWELL,m286,abucketofblood,?,?
u4292,MAYOLIA,m286,abucketofblood,?,?
u4293,MRS.SWICKER,m286,abucketofblood,?,?
u4294,PLUMPMAN,m286,abucketofblood,?,?
u4295,WALTER,m286,abucketofblood,m,1
u4296,AMILYN,m287,buffythevampireslayer,?,?
u4297,ANDY,m287,buffythevampireslayer,?,?
u4298,BENNY,m287,buffythevampireslayer,m,9
u4299,BIKER,m287,buffythevampireslayer,?,?
u4300,BUFFY,m287,buffythevampireslayer,f,1
u4301,BUFFY'SMOM,m287,buffythevampireslayer,?,?
u4302,CASSANDRA,m287,buffythevampireslayer,?,?
u4303,GIRL,m287,buffythevampireslayer,?,?
u4304,GRUELLER,m287,buffythevampireslayer,?,?
u4305,JEFFREY,m287,buffythevampireslayer,m,10
u4306,JENNIFER,m287,buffythevampireslayer,?,?
u4307,KIMBERLY,m287,buffythevampireslayer,f,7
u4308,LOTHOS,m287,buffythevampireslayer,?,?
u4309,MAN,m287,buffythevampireslayer,?,?
u4310,MERRICK,m287,buffythevampireslayer,m,2
u4311,NICOLE,m287,buffythevampireslayer,f,8
u4312,PIKE,m287,buffythevampireslayer,m,5
u4313,WALLY,m287,buffythevampireslayer,?,?
u4314,ZEPH,m287,buffythevampireslayer,?,?
u4315,ANNIE,m288,bulldurham,f,2
u4316,BOBBY,m288,bulldurham,?,?
u4317,CRASH,m288,bulldurham,m,1
u4318,EBBY,m288,bulldurham,?,?
u4319,FATHER,m288,bulldurham,?,?
u4320,JACKSON,m288,bulldurham,?,?
u4321,JIMMY,m288,bulldurham,?,?
u4322,JOSE,m288,bulldurham,?,?
u4323,LARRY,m288,bulldurham,m,5
u4324,MILLIE,m288,bulldurham,?,?
u4325,NUKE,m288,bulldurham,m,3
u4326,NUKE'SFATHER,m288,bulldurham,?,?
u4327,SANDY,m288,bulldurham,?,?
u4328,SKIP,m288,bulldurham,?,?
u4329,TONY,m288,bulldurham,?,?
u4330,UMPIRE,m288,bulldurham,?,?
u4331,ACE,m289,casino,m,1
u4332,AL,m289,casino,?,?
u4333,AMY,m289,casino,?,?
u4334,AUSTIN,m289,casino,?,?
u4335,BANKER,m289,casino,?,?
u4336,BORELLI,m289,casino,?,?
u4337,CHARLIECLARK,m289,casino,?,?
u4338,COP#1,m289,casino,?,?
u4339,COP#2,m289,casino,?,?
u4340,COWBOY,m289,casino,?,?
u4341,DETECTIVEJOHNSON,m289,casino,?,?
u4342,DOMINICK,m289,casino,?,?
u4343,EDDY,m289,casino,?,?
u4344,FBIAGENT#10,m289,casino,?,?
u4345,FBIAGENT#2,m289,casino,?,?
u4346,FEMALENEWSCASTER,m289,casino,?,?
u4347,FRANKIEAVALON,m289,casino,?,?
u4348,GAGGI,m289,casino,m,6
u4349,GINGER,m289,casino,f,2
u4350,GREEN,m289,casino,?,?
u4351,HIGHROLLER,m289,casino,?,?
u4352,HOTELRECEPTIONIST,m289,casino,?,?
u4353,JENNIFER,m289,casino,?,?
u4354,JERRY,m289,casino,?,?
u4355,JOE,m289,casino,?,?
u4356,LESTER,m289,casino,m,4
u4357,LITTLENICKY,m289,casino,?,?
u4358,MARINO,m289,casino,m,5
u4359,NICKY,m289,casino,m,3
u4360,OSCAR,m289,casino,?,?
u4361,PISCANO,m289,casino,m,8
u4362,PISCANO'SMOTHER,m289,casino,f,24
u4363,PISCANO'SWIFE,m289,casino,?,?
u4364,SECURITYGUARD#1,m289,casino,?,?
u4365,SENATOR,m289,casino,?,?
u4366,SHERBERT,m289,casino,m,7
u4367,SIGNALER,m289,casino,?,?
u4368,STAGEMANAGER,m289,casino,?,?
u4369,STONE,m289,casino,m,10
u4370,TONY,m289,casino,?,?
u4371,TONYDOGS,m289,casino,?,?
u4372,WARD,m289,casino,m,14
u4373,WEBB,m289,casino,?,?
u4374,WINNER,m289,casino,?,?
u4375,ADONIS,m290,catwoman,?,?
u4376,BROCK,m290,catwoman,M,?
u4377,CACTUS,m290,catwoman,?,?
u4378,CAPTAINGOD,m290,catwoman,?,?
u4379,CATWOMAN,m290,catwoman,?,?
u4380,FEMALEEXECCAT,m290,catwoman,?,?
u4381,FRANK,m290,catwoman,?,?
u4382,HOUSECAT,m290,catwoman,?,?
u4383,LANE,m290,catwoman,M,?
u4384,LIBRARYCLERK,m290,catwoman,?,?
u4385,MOM,m290,catwoman,f,34
u4386,SELINA,m290,catwoman,F,?
u4387,SPOOKY,m290,catwoman,?,?
u4388,2NDDRIVER,m291,cellular,?,?
u4389,CAITLIN,m291,cellular,?,?
u4390,COP'SVOICE,m291,cellular,?,?
u4391,GRILLO,m291,cellular,?,?
u4392,KLINGER,m291,cellular,?,?
u4393,LENORE,m291,cellular,F,?
u4394,LENORE'SVOICE,m291,cellular,?,?
u4395,MALEVOICE,m291,cellular,M,?
u4396,NELSON,m291,cellular,M,?
u4397,OFFICERGRILLO,m291,cellular,?,?
u4398,THEO,m291,cellular,M,?
u4399,TRUCKER,m291,cellular,?,?
u4400,VOICE,m291,cellular,?,?
u4401,COL,m292,thecryinggame,m,10
u4402,DAVE,m292,thecryinggame,?,?
u4403,DEVEROUX,m292,thecryinggame,?,?
u4404,DIL,m292,thecryinggame,m,8
u4405,FERGUS,m292,thecryinggame,m,3
u4406,FRANKNUM,m292,thecryinggame,?,?
u4407,JODY,m292,thecryinggame,m,1
u4408,JUDE,m292,thecryinggame,f,2
u4409,MAGUIRE,m292,thecryinggame,m,4
u4410,TOMMY,m292,thecryinggame,?,?
u4411,ADAM,m293,charade,M,?
u4412,BARTHOLOMEW,m293,charade,m,1000
u4413,BARTHOLOMEW'SVOICE,m293,charade,?,?
u4414,CRUIKSHANK,m293,charade,?,?
u4415,DYLE,m293,charade,M,?
u4416,FÉLIX,m293,charade,?,?
u4417,GIDEON,m293,charade,?,?
u4418,GRANDPIERRE,m293,charade,m,8
u4419,JEAN-LOUIS,m293,charade,?,?
u4420,PETER,m293,charade,m,1
u4421,REGGIE,m293,charade,M,?
u4422,REGGIE'SVOICE,m293,charade,?,?
u4423,SCOBIE,m293,charade,m,5
u4424,SYLVIE,m293,charade,f,6
u4425,TEX,m293,charade,?,?
u4426,ANNETTE,m294,cherryfalls,?,?
u4427,BEN,m294,cherryfalls,?,?
u4428,BRENT,m294,cherryfalls,m,3
u4429,CARETAKER,m294,cherryfalls,?,?
u4430,CINDY,m294,cherryfalls,?,?
u4431,DAD,m294,cherryfalls,?,?
u4432,DEPUTY,m294,cherryfalls,?,?
u4433,JIMMY,m294,cherryfalls,?,?
u4434,JODY,m294,cherryfalls,f,1
u4435,KENNY,m294,cherryfalls,m,7
u4436,KILLER,m294,cherryfalls,?,?
u4437,LEONARD,m294,cherryfalls,?,?
u4438,MARGE,m294,cherryfalls,f,4
u4439,MARK,m294,cherryfalls,?,?
u4440,MISSDUNLOP,m294,cherryfalls,?,?
u4441,NERD1,m294,cherryfalls,?,?
u4442,NERD2,m294,cherryfalls,?,?
u4443,POLICEMAN,m294,cherryfalls,?,?
u4444,ROD,m294,cherryfalls,?,?
u4445,SANDY,m294,cherryfalls,f,8
u4446,SHARON,m294,cherryfalls,?,?
u4447,STACY,m294,cherryfalls,?,?
u4448,TOM,m294,cherryfalls,?,?
u4449,ARLO,m295,chillfactor,m,1
u4450,BIGRANGER,m295,chillfactor,?,?
u4451,BRYNNER,m295,chillfactor,m,3
u4452,CARL,m295,chillfactor,?,?
u4453,DARLENE,m295,chillfactor,?,?
u4454,DENNIS,m295,chillfactor,?,?
u4455,GOMEZ,m295,chillfactor,?,?
u4456,HEMMINGS,m295,chillfactor,?,?
u4457,ICECREAMANDY,m295,chillfactor,?,?
u4458,LEWIS,m295,chillfactor,?,?
u4459,LONG,m295,chillfactor,m,4
u4460,MASON,m295,chillfactor,m,2
u4461,MASON&ARLO,m295,chillfactor,?,?
u4462,PAPPAS,m295,chillfactor,m,11
u4463,PUMPER,m295,chillfactor,?,?
u4464,SCENE,m295,chillfactor,?,?
u4465,SWEENEY,m295,chillfactor,?,?
u4466,VAUGHN,m295,chillfactor,?,?
u4467,VITELLI,m295,chillfactor,?,?
u4468,BARNEY,m296,chinatown,?,?
u4469,CLERK,m296,chinatown,?,?
u4470,CROSS,m296,chinatown,m,3
u4471,CROSS'VOICE,m296,chinatown,?,?
u4472,CURLY,m296,chinatown,m,34
u4473,DUFFY,m296,chinatown,?,?
u4474,EMMA,m296,chinatown,?,?
u4475,ESCOBAR,m296,chinatown,m,4
u4476,EVELYN,m296,chinatown,f,2
u4477,GITTES,m296,chinatown,m,1
u4478,IDA'SVOICE,m296,chinatown,?,?
u4479,MORTY,m296,chinatown,?,?
u4480,MRS.MULWRAY,m296,chinatown,?,?
u4481,OTHERCUSTOMER,m296,chinatown,?,?
u4482,PALMER,m296,chinatown,?,?
u4483,PILOT,m296,chinatown,?,?
u4484,RAINMAKER,m296,chinatown,?,?
u4485,SECRETARY,m296,chinatown,?,?
u4486,SOPHIE,m296,chinatown,?,?
u4487,SOPHIE'SVOICE,m296,chinatown,?,?
u4488,THEBOY,m296,chinatown,?,?
u4489,VOICEONPHONE,m296,chinatown,?,?
u4490,WALSH,m296,chinatown,?,?
u4491,WALSH'SVOICE,m296,chinatown,?,?
u4492,YELBURTON,m296,chinatown,m,5
u4493,YOUNGWOMAN,m296,chinatown,?,?
u4494,ALFREDO,m297,nuovocinemaparadiso,m,15
u4495,ELENA,m297,nuovocinemaparadiso,f,7
u4496,MARIA,m297,nuovocinemaparadiso,?,?
u4497,PRIEST,m297,nuovocinemaparadiso,?,?
u4498,SALVATORE,m297,nuovocinemaparadiso,m,5
u4499,SPACCAFICO,m297,nuovocinemaparadiso,?,?
u4500,BERNSTEIN,m298,citizenkane,m,7
u4501,CARTER,m298,citizenkane,m,6
u4502,CITYEDITOR,m298,citizenkane,?,?
u4503,DR.COREY,m298,citizenkane,?,?
u4504,EMILY,m298,citizenkane,f,4
u4505,KANE,m298,citizenkane,f,2
u4506,KANESR.,m298,citizenkane,?,?
u4507,LELAND,m298,citizenkane,m,1
u4508,MATISTI,m298,citizenkane,?,?
u4509,MRS.KANE,m298,citizenkane,?,?
u4510,PHOTOGRAPHER,m298,citizenkane,?,?
u4511,RAWLSTON,m298,citizenkane,?,?
u4512,RAYMOND,m298,citizenkane,?,?
u4513,REILLY,m298,citizenkane,?,?
u4514,ROGERS,m298,citizenkane,?,?
u4515,SUSAN,m298,citizenkane,f,2
u4516,THATCHER,m298,citizenkane,?,?
u4517,THECAPTAIN,m298,citizenkane,?,?
u4518,THEPRESIDENT,m298,citizenkane,?,?
u4519,THIRDNEWSPAPERMAN,m298,citizenkane,?,?
u4520,THOMPSON,m298,citizenkane,m,8
u4521,ACTIVIST,m299,clerks.,?,?
u4522,CAITLIN,m299,clerks.,f,4
u4523,CORONER,m299,clerks.,?,?
u4524,CUSTOMER,m299,clerks.,m,7
u4525,DANTE,m299,clerks.,m,1
u4526,GIRL1,m299,clerks.,?,?
u4527,GIRL2,m299,clerks.,?,?
u4528,HEATHER,m299,clerks.,?,?
u4529,IMPATIENTCUSTOMER,m299,clerks.,?,?
u4530,INDECISIVECUSTOMER,m299,clerks.,?,?
u4531,JAY,m299,clerks.,m,5
u4532,JOHN,m299,clerks.,?,?
u4533,MAN,m299,clerks.,?,?
u4534,OLDMAN,m299,clerks.,m,9
u4535,RANDAL,m299,clerks.,m,2
u4536,SANFORD,m299,clerks.,?,?
u4537,SUITEDMAN,m299,clerks.,?,?
u4538,TRAINER,m299,clerks.,m,19
u4539,V.A.CUSTOMER,m299,clerks.,?,?
u4540,VERONICA,m299,clerks.,f,3
u4541,WILLAM,m299,clerks.,?,?
u4542,BRETT,m300,cliffhanger,?,?
u4543,DELMAR,m300,cliffhanger,?,?
u4544,EVAN,m300,cliffhanger,?,?
u4545,FRANK,m300,cliffhanger,?,?
u4546,GABE,m300,cliffhanger,m,1
u4547,HAL,m300,cliffhanger,m,3
u4548,JESSIE,m300,cliffhanger,f,4
u4549,KYNETTE,m300,cliffhanger,?,?
